District,Station,DATE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
Kancheepuram,Uthiramerur,5,1.8,7.6,0.8,8,22,7.8,70.5,169.5,299.9,34.5,226.8,469
Kancheepuram,Uthiramerur,6,1.8,8,0.9,8.7,24.6,10.7,72.1,174.3,306.1,39,238.2,478
Kancheepuram,Uthiramerur,7,1.8,8.6,2.4,8.7,28.8,14.6,75.1,176.8,312.9,42.1,244.9,484.1
Kancheepuram,Uthiramerur,8,3,9,2.4,8.8,33.2,15.3,77.3,180.3,316.1,46.9,252.9,489.4
Kancheepuram,Uthiramerur,9,3.3,9.1,2.4,8.9,33.3,16.4,77.8,187.6,321.3,51.9,262.2,495.6
Kancheepuram,Uthiramerur,10,3.3,9.6,2.4,8.9,34.7,20.9,79.9,191.1,326.9,57.2,274.1,502.7
Kancheepuram,Uthiramerur,11,3.3,9.7,2.8,8.9,35.3,22.6,83.2,194.4,330,59.7,281.3,508.2
Kancheepuram,Uthiramerur,12,3.4,10.5,3.4,8.9,38.3,24.2,86,198.5,333.5,62.5,291.6,511.1
Kancheepuram,Uthiramerur,13,4.9,12.7,3.6,9.4,38.9,26.6,89.5,203.3,337.4,68.7,303.5,519.8
Kancheepuram,Uthiramerur,14,6.2,12.8,3.9,9.8,38.9,33.8,92.8,207.9,340.5,72,314,525
Kancheepuram,Uthiramerur,15,6.3,12.9,3.9,10,40.1,35.6,96.1,211.5,344.6,76,322.2,529.3
Kancheepuram,Uthiramerur,16,6.3,13.4,3.9,10.7,41.1,37,96.6,217.2,348.5,78.2,335,533.9
Kancheepuram,Uthiramerur,17,6.6,13.4,4.1,10.7,42.5,38,98,222,353.5,83,341.3,535.8
Kancheepuram,Uthiramerur,18,6.9,13.4,4.5,10.7,43,38.8,102.1,228.6,355.2,87.1,344.2,536.8
Kancheepuram,Uthiramerur,19,6.9,13.4,4.5,10.7,44.7,40.7,107.3,232.1,360.8,92.8,347.6,541.2
Kancheepuram,Uthiramerur,20,6.9,13.4,4.5,10.7,45.8,44.5,107.6,236.6,367.4,98.8,350.1,544.5
Kancheepuram,Uthiramerur,21,7.5,13.4,6.3,11.1,45.9,44.8,114.5,241.6,372.2,104.1,354.9,545.8
Kancheepuram,Uthiramerur,22,7.5,13.4,7.1,13.5,47.2,46.4,117.1,247.6,376.5,108.4,363.3,548.5
Kancheepuram,Uthiramerur,23,7.5,13.7,7.2,13.9,47.9,49.1,122.7,251.9,378.6,114,372.1,551.3
Kancheepuram,Uthiramerur,24,7.5,15.6,7.2,14.1,49.3,51.3,125.5,256.1,384.6,119.6,380.1,552.8
Kancheepuram,Uthiramerur,25,7.5,15.6,7.2,14.8,50.8,52.7,131.4,260.6,388.8,125,387.5,553.6
Kancheepuram,Uthiramerur,26,7.5,16.1,7.2,15.7,51.4,53.1,132.4,264.1,391.4,129.4,396.9,553.6
Kancheepuram,Uthiramerur,27,7.5,16.4,7.2,16.5,52.5,53.7,136.4,265.3,395.1,137.7,402.6,553.6
Kancheepuram,Uthiramerur,28,7.6,17.9,7.2,16.5,53,54.5,140.8,267.3,399.9,147.8,407.2,554.6
Kancheepuram,Uthiramerur,29,7.6,,7.2,16.6,55.1,57.8,143.5,270.8,406.1,160.3,411.8,555.1
Kancheepuram,Uthiramerur,30,7.6,,7.2,16.6,56.3,60.2,146.4,272.7,413.3,166.7,418,558.1
Kancheepuram,Uthiramerur,31,7.6,,7.2,,56.3,,149.7,284.2,,172.6,,562.5
Nagapattinam,Coleroon,1,5.5,41.9,1.8,27.1,44.5,0.1,47.5,111.2,210.7,2.3,274.9,723.1
Nagapattinam,Coleroon,2,6.4,42.3,2.2,27.4,45.9,2.3,49.8,114.8,215,2.6,284.6,735.1
Nagapattinam,Coleroon,3,6.8,42.5,2.3,27.4,46.4,3.3,51.1,117.6,217.6,7.5,299.3,749.1
Nagapattinam,Coleroon,4,11.4,43.5,3.4,28.6,49.2,5.8,52.4,119,218.5,12.1,325.2,767.5
Nagapattinam,Coleroon,5,14,44.1,4,29.8,53.7,7.8,54,120.6,221.2,17.1,341.7,787.6
Nagapattinam,Coleroon,6,15.3,45.9,6.2,31.1,55.8,9.5,55.5,123.7,222.8,23.9,376.1,805.2
Nagapattinam,Coleroon,7,17.2,47.4,7.3,32.7,61.1,11.3,57.6,126.8,226.3,27,396,814.3
Nagapattinam,Coleroon,8,18.2,47.4,7.3,32.8,62.4,11.8,58.6,128.9,231,32.9,420.1,825.2
Nagapattinam,Coleroon,9,18.8,47.4,7.3,32.8,62.4,12.3,59.3,132.6,238.9,39.3,436.5,836.7
Nagapattinam,Coleroon,10,21.2,48.5,7.8,32.8,63,13.7,60.1,134.2,242.2,40.7,448.5,846.5
Nagapattinam,Coleroon,11,24.8,49,10.2,32.9,64.7,18.5,65.6,136.8,247.9,43.3,462.7,858.1
Nagapattinam,Coleroon,12,27.6,49.4,14.7,35.4,64.8,21.5,67.5,138.3,250.5,52.3,475.9,863.7
Nagapattinam,Coleroon,13,28.7,50.9,20.4,35.8,69.3,24,69.4,142.5,253.4,56.9,489.8,873
Nagapattinam,Coleroon,14,30,51.7,20.4,35.8,71.9,27.8,72.8,144.3,255.8,63.1,500.3,882.9
Nagapattinam,Coleroon,15,30.5,52.2,20.6,35.8,73,28.3,73.7,145.1,260.6,67.4,515.3,894.8
Nagapattinam,Coleroon,16,32.4,53.3,20.6,35.8,76.8,28.5,75,146.7,265.4,72.5,530.4,906.2
Nagapattinam,Coleroon,17,33,53.8,20.8,36.4,79.1,32,75.2,151.8,271.8,79.8,541.6,913.1
Nagapattinam,Coleroon,18,33.1,55.4,21,37.7,79.4,32.8,75.7,158.8,278.9,84.3,550.9,920.5
Nagapattinam,Coleroon,19,33.2,55.5,21.5,37.7,80.3,34.2,77.3,162.5,279.9,93.8,562,925.3
Nagapattinam,Coleroon,20,33.6,55.7,21.8,37.7,80.9,35.3,79.3,163.8,288,104.8,571.7,929.5
Nagapattinam,Coleroon,21,35.2,56.4,22.4,38.2,81.3,35.5,82.1,167.6,291.8,113.6,581.1,933
Nagapattinam,Coleroon,22,35.5,56.4,23.7,38.5,81.6,37.6,84.1,171.9,293.6,123.7,598.2,946.3
Nagapattinam,Coleroon,23,35.9,56.9,24.2,40,82.4,40.2,87,177.2,294.8,135.2,610.6,959.7
Nagapattinam,Coleroon,24,36.4,57.6,24.2,40.2,82.6,41.1,91,185.7,296.3,154.9,625.4,964.9
Nagapattinam,Coleroon,25,36.7,58.9,24.2,41,84.1,41.9,96.6,190.2,301.9,169.1,644.9,971.8
Nagapattinam,Coleroon,26,36.8,59,24.2,42.2,84.6,42.1,97.1,192.1,305.1,180.8,665.9,976
Nagapattinam,Coleroon,27,39.2,60.3,26.3,42.9,86.2,44.2,98.9,195,308.2,199.2,678.8,979.7
Nagapattinam,Coleroon,28,41,62.5,26.3,43,87.3,44.5,102.9,196.6,310.9,211.9,687,983.8
Nagapattinam,Coleroon,29,41.7,,27,43.7,87.9,45,104.2,202,316,225.9,698.5,990
Nagapattinam,Coleroon,30,41.7,,27,43.7,89,46.7,108.1,204.4,321.3,243.4,714.3,993.3
Nagapattinam,Coleroon,31,41.7,,27.1,,89,,108.6,208.3,,260.4,,999.7
Nagapattinam,Nagapattinam,1,5,47.1,1.3,22.8,54.3,1.3,40.5,100.2,181.6,2.2,274.9,716.9
Nagapattinam,Nagapattinam,2,5.6,52.7,1.4,22.9,54.5,2.1,42.1,101.6,183.4,4.8,288.2,728.2
Nagapattinam,Nagapattinam,3,5.7,54,1.8,22.9,57.4,3.9,44.5,102.1,185.9,9.3,306.2,747.3
Nagapattinam,Nagapattinam,4,7.2,54.3,2.5,24.6,59.5,4.9,45.4,104,188,11.8,327.2,767.1
Nagapattinam,Nagapattinam,5,8.6,54.5,5.3,26.4,61.9,5.6,48.2,106.8,189.5,15.5,352.5,781.2
Nagapattinam,Nagapattinam,6,10.2,56.3,7.3,27,66,8.6,49.6,108.5,190.4,20.9,375.1,793
Nagapattinam,Nagapattinam,7,12.1,57.9,7.8,27.3,68.3,10.2,51.2,110,197.2,23.4,392.6,805.3
Nagapattinam,Nagapattinam,8,17,57.9,9.4,27.4,69.4,13.8,53,110.5,200.9,25.6,419.1,817.3
Nagapattinam,Nagapattinam,9,20.7,58.1,9.5,27.4,71.1,15,54,112.7,204.3,30.1,434.9,827.4
Nagapattinam,Nagapattinam,10,23.9,58.2,11.2,29.1,72.5,15.9,55.4,113.7,208,31.6,448.1,834.9
Nagapattinam,Nagapattinam,11,25.6,58.3,13.9,32,73.8,17.9,56.2,116,210,36,467.2,841
Nagapattinam,Nagapattinam,12,30,58.5,16.1,36.1,74.8,20.1,58,119.1,212.5,43,482.1,846.7
Nagapattinam,Nagapattinam,13,30.9,60.3,18.9,37.4,77.9,22.9,60,122.6,213.8,48.2,496.8,851.1
Nagapattinam,Nagapattinam,14,31.4,61.1,19.1,38.1,79,24.9,61.2,123.7,215.6,52.4,505.9,860.1
Nagapattinam,Nagapattinam,15,33.8,62.3,19.4,39.2,80.5,26,64.1,124.8,217.8,59.3,522,870.2
Nagapattinam,Nagapattinam,16,35.2,64.2,19.5,39.3,83.6,26.1,65.6,128,221.7,66.1,534.7,882.1
Nagapattinam,Nagapattinam,17,35.9,64.8,19.8,39.9,85.2,28,67.2,131.8,226.3,73.2,540.3,888.7
Nagapattinam,Nagapattinam,18,37.7,65.7,20.1,41.3,86.2,28.7,71.2,132.4,228,83.1,549,897.2
Nagapattinam,Nagapattinam,19,39,65.9,20.2,41.4,87.9,29.8,72.5,134.9,231.1,92.3,558.4,904.7
Nagapattinam,Nagapattinam,20,40.4,66.7,20.6,41.6,90.1,30.7,74,136.8,235.1,105.2,565,908.6
Nagapattinam,Nagapattinam,21,42.2,68.3,20.9,42.4,91.6,30.9,77.1,140.4,239.5,115.8,576.5,913.9
Nagapattinam,Nagapattinam,22,42.9,68.4,21.1,43.7,91.8,34,77.9,144.1,245,129.1,586.8,930.1
Nagapattinam,Nagapattinam,23,43.7,68.6,21.2,44.9,92.9,35.2,80.1,149.3,247.9,143.3,601.6,938.2
Nagapattinam,Nagapattinam,24,44.2,68.8,21.3,46.2,94.4,36.5,82.9,154.2,249.7,159.7,621.7,943.3
Nagapattinam,Nagapattinam,25,44.4,70.1,21.6,46.6,96.2,37.1,84.7,157.7,252,166.8,638.7,952
Nagapattinam,Nagapattinam,26,44.8,70.2,21.6,48.7,97.4,37.8,85.8,161,256.1,179.6,658.5,957.7
Nagapattinam,Nagapattinam,27,45.4,70.3,21.6,48.7,98.3,38.4,87.3,166.4,259.6,199.3,672.9,963
Nagapattinam,Nagapattinam,28,45.9,71.6,22.6,48.7,99.9,39.3,91,168.6,264.6,213.3,680.7,968.2
Nagapattinam,Nagapattinam,29,46.1,,22.6,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
Nagapattinam,Nagapattinam,30,46.4,,22.7,51.1,100.8,40.1,93.8,176.7,274.9,246.4,702.6,975.4
Nagapattinam,Nagapattinam,31,46.5,,22.8,,101.2,,95.2,178.2,,260.9,,976.7
Nagapattinam,Neidavasal,1,0,17.6,0.1,25.8,44.5,0.3,36.9,77,147.4,3.4,222.1,584.7
Nagapattinam,Neidavasal,2,0,17.6,0.1,25.8,45.3,2,36.9,78,151.3,3.4,227.6,588.5
Nagapattinam,Neidavasal,3,0.4,17.6,0.1,25.8,45.4,2,41.8,81.2,151.5,4.8,240,601
Nagapattinam,Neidavasal,4,1.6,17.9,1.4,29.1,45.7,2.7,45.2,81.7,152.8,5.6,260.5,606.5
Nagapattinam,Neidavasal,5,3.3,17.9,1.5,30.7,48.4,2.7,45.9,81.7,153.4,8,280.3,611.2
Nagapattinam,Neidavasal,6,3.5,17.9,3.6,31.6,51.6,2.7,45.9,82.5,159,9.1,297.8,622.2
Nagapattinam,Neidavasal,7,3.5,17.9,4.3,31.6,53.9,4.8,45.9,82.7,159.1,10.5,312.4,629.9
Nagapattinam,Neidavasal,8,3.7,17.9,4.3,31.6,54,5.5,47,84.5,161.7,14.5,335,646.4
Nagapattinam,Neidavasal,9,6.4,17.9,4.3,31.6,54.7,5.5,47.8,88.7,165.5,15.5,348.4,659.2
Nagapattinam,Neidavasal,10,6.5,19,4.3,31.6,55.5,6.9,48.3,91.8,172.5,16,355.1,676.3
Nagapattinam,Neidavasal,11,10.2,19,9.4,31.6,55.5,9.2,51.4,94.1,178.3,19.1,363.9,680.4
Nagapattinam,Neidavasal,12,10.2,19,13.2,35.3,58.1,12,52.7,94.4,178.8,22.3,376,688.9
Nagapattinam,Neidavasal,13,10.2,19.2,14.8,35.3,58.1,16.2,53.9,97.5,184.4,25.8,383.9,700.3
Nagapattinam,Neidavasal,14,10.2,19.3,16.2,35.3,58.4,20.2,56.8,98.6,186.9,30,386.5,718.9
Nagapattinam,Neidavasal,15,11.7,20.6,17.8,35.3,59.9,20.4,58.2,99.2,188,36.2,398.9,735
Nagapattinam,Neidavasal,16,13.1,20.6,18.7,36.3,60.9,21,59.3,100.9,189.2,41.6,413.6,743.5
Nagapattinam,Neidavasal,17,14.6,20.9,19.1,37.4,60.9,21.2,59.7,102.4,199.1,49.2,418.8,749.1
Nagapattinam,Neidavasal,18,15,21.5,20.3,37.4,61.5,22.3,59.9,106.7,199.1,52.7,430.9,755.4
Nagapattinam,Neidavasal,19,15.1,21.5,20.4,37.5,62.7,23.2,60.1,107.7,202,60,435.1,762.5
Nagapattinam,Neidavasal,20,15.8,21.6,22.1,37.5,62.8,24.9,60.4,111.7,205,67.5,449.1,775.3
Nagapattinam,Neidavasal,21,16,21.6,22.9,37.5,62.9,25.2,60.8,115.1,207.7,71.4,455.6,782.6
Nagapattinam,Neidavasal,22,16,21.6,23.8,37.5,63.3,29.2,62.2,117.2,210.2,84.4,460.8,785.7
Nagapattinam,Neidavasal,23,16,22.1,23.8,39.4,65,29.3,62.5,122.2,214.8,98,475.5,786.9
Nagapattinam,Neidavasal,24,16.8,22.1,23.8,39.5,65.3,29.4,65.4,123.8,217.3,114.7,501.3,794.3
Nagapattinam,Neidavasal,25,16.9,22.1,23.8,41.9,65.7,29.9,67,127.9,219.1,131.1,522.8,796.4
Nagapattinam,Neidavasal,26,17.1,22.1,23.8,41.9,65.8,30.4,68,131.8,220.5,147.9,549.1,809.9
Nagapattinam,Neidavasal,27,17.2,22.1,25.3,42.2,68,33.8,68.9,132.6,228.4,161.2,561.6,815.5
Nagapattinam,Neidavasal,28,17.3,22.5,25.8,42.2,68.9,33.8,70,136.6,229.8,174,565.2,816.6
Nagapattinam,Neidavasal,29,17.4,,25.8,42.2,69.1,36.4,70.1,139.8,236.5,187.2,580.2,817.5
Nagapattinam,Neidavasal,30,17.4,,25.8,42.2,69.1,36.4,72.7,141.5,237.9,199.2,583.2,826.8
Nagapattinam,Neidavasal,31,17.4,,25.8,,69.2,,72.7,144.4,,206.8,,828.7
Nagapattinam,Talanayar,1,3.7,45.7,2.4,32.1,65.4,0.4,43.7,84.8,160.2,3.7,268.5,747.7
Nagapattinam,Talanayar,2,4.6,46.1,3.2,32.9,66.2,2.6,45.3,87.6,162.8,8,276.4,757.6
Nagapattinam,Talanayar,3,7.1,46.4,3.4,33.1,67.7,6.6,46.7,88.9,163.3,12.1,291.4,777.9
Nagapattinam,Talanayar,4,9.1,47.1,3.6,34.1,69.4,10.3,47.6,89.1,166.4,16.4,315.7,800.9
Nagapattinam,Talanayar,5,10,47.9,5,36.5,70.8,11.8,48,90.9,167.2,19.9,337.1,812.8
Nagapattinam,Talanayar,6,12.6,50.1,7.5,37.5,73.4,14,48.3,94.4,169,22.1,363.1,825.9
Nagapattinam,Talanayar,7,16,52.5,9.5,38.2,75.7,14.7,49.2,95.5,171.4,24.9,383.5,838.3
Nagapattinam,Talanayar,8,20.4,53,12,38.5,77.2,16.5,50.2,98,174.7,29.7,411,846.1
Nagapattinam,Talanayar,9,25.8,53.7,12.6,38.7,78.3,17.1,50.9,100.2,177.3,33.3,423.8,854.9
Nagapattinam,Talanayar,10,29.7,53.7,14.2,39.2,79.1,17.4,51.9,101.9,182.3,35.3,438.3,865
Nagapattinam,Talanayar,11,32.6,53.9,20.4,39.7,81.2,21.3,52.4,103,185.2,38.4,455.1,870.5
Nagapattinam,Talanayar,12,34.6,54,22,41.7,82.6,22.3,55.2,106.7,188.6,43.3,476,879.4
Nagapattinam,Talanayar,13,34.9,55.3,23.9,44.3,83.7,25.2,55.7,109.2,190,49.1,487.7,884.5
Nagapattinam,Talanayar,14,35,55.5,24.3,44.6,84.1,26.9,57.3,112.3,190.8,55.2,502.7,895.6
Nagapattinam,Talanayar,15,37.2,56.8,25.1,45,85.6,29.8,57.9,113,192.3,63.7,518,907.1
Nagapattinam,Talanayar,16,37.5,59.4,25.1,46.6,91.6,29.8,58.4,114.5,195.2,69.8,539.9,921
Nagapattinam,Talanayar,17,37.8,60.5,26,46.8,93.2,30.6,61.2,119.4,200.9,77.2,546.2,930.5
Nagapattinam,Talanayar,18,38.9,61,26,49.7,93.7,33.2,62.5,120.3,205.2,82.4,557.3,938.9
Nagapattinam,Talanayar,19,41,61.9,27.4,51.3,96.6,33.4,63.6,120.8,208.7,93.7,570.1,946.3
Nagapattinam,Talanayar,20,42,64.3,28.2,51.6,96.9,33.8,64.6,122,213.8,107.5,579.6,951.4
Nagapattinam,Talanayar,21,42.3,65.7,29.2,53.5,98.8,34,68,125.3,215.8,118.1,590.3,957.4
Nagapattinam,Talanayar,22,42.3,65.7,29.3,55.3,101.5,36,70.9,129.9,218,129.5,600.1,973
Nagapattinam,Talanayar,23,42.4,66.1,29.3,58.1,102.8,37.6,71.8,134,222.1,144,608.7,985.1
Nagapattinam,Talanayar,24,43.1,66.4,29.4,59,103.1,40,73.2,137.9,226.8,162,633.7,990.3
Nagapattinam,Talanayar,25,43.1,67.3,29.5,60.3,105.8,40.7,74.4,140.3,229.5,173.2,654.8,997.5
Nagapattinam,Talanayar,26,43.1,67.8,29.5,61.1,106.4,40.7,76.7,142.7,235.1,187.4,677.5,1005.4
Nagapattinam,Talanayar,27,44.5,67.8,29.5,62.2,107.5,41.5,77.2,146.7,236.6,206.9,700.7,1010.4
Nagapattinam,Talanayar,28,44.6,69.8,29.8,62.4,108.8,41.6,80.2,148.1,240.1,217.9,709.7,1015.8
Nagapattinam,Talanayar,29,44.8,,31.8,62.9,108.9,42.5,80.7,151.2,244.2,234.8,720.4,1020.2
Nagapattinam,Talanayar,30,45,,32,63,109.1,42.5,80.9,154.2,248.1,245.2,734.5,1022.1
Nagapattinam,Talanayar,31,45.1,,32,,109.8,,82.1,156.7,,255.2,,1024.2
Nagapattinam,Tirupoondi,1,2.6,44.2,1.1,23.8,49.7,0.7,35.9,82.4,153.9,3.3,236.9,729.3
Nagapattinam,Tirupoondi,2,3.3,44.6,1.1,24.4,49.7,2.3,36.5,84.7,156.3,6.7,251.4,740.4
Nagapattinam,Tirupoondi,3,4.4,44.7,1.1,24.4,49.9,4,38.7,85.3,159.6,10.3,272.3,757.6
Nagapattinam,Tirupoondi,4,6.1,45,1.7,26.4,50.6,5.5,40.3,87.2,162.7,14.2,304.8,774
Nagapattinam,Tirupoondi,5,6.9,46.6,3.1,29.6,51.3,6.9,42.2,88.6,163.1,17.5,331.2,792.7
Nagapattinam,Tirupoondi,6,8.8,48.5,5.8,30.2,53.1,10.9,42.7,91.2,164.3,20.5,353.2,802.3
Nagapattinam,Tirupoondi,7,11.3,51.5,7.2,30.5,55.3,11.6,43.3,92.3,166.1,22.8,382,815
Nagapattinam,Tirupoondi,8,15.3,51.6,8.7,30.5,56.6,13.3,45.4,94.1,169.1,25.8,409.9,824
Nagapattinam,Tirupoondi,9,17.9,51.6,9,30.9,58.3,13.8,46.3,95.1,173.8,27,425.3,838.2
Nagapattinam,Tirupoondi,10,24.1,51.6,11,30.9,58.9,13.9,46.7,96.2,178.2,29.7,438.4,847.6
Nagapattinam,Tirupoondi,11,24.5,52,13.4,31.4,59.2,17.8,47,97.3,182.9,32.2,461.3,853.1
Nagapattinam,Tirupoondi,12,29.1,52.3,15,33.8,60.1,19,49.3,99.4,184.2,37.2,470.5,859.9
Nagapattinam,Tirupoondi,13,29.8,53.6,17.4,36.8,61.4,22.3,49.7,101.5,185.8,42.7,487,862.9
Nagapattinam,Tirupoondi,14,30.1,53.7,18.6,37,61.6,24.5,50.7,102,186.5,46,500.3,875.2
Nagapattinam,Tirupoondi,15,31.9,56,19.1,37.5,62.8,26,53.1,103.6,189.4,53,512.3,882.8
Nagapattinam,Tirupoondi,16,33.3,57.5,19.4,38.5,66.9,26.4,53.9,107,190.7,58,532.2,888.4
Nagapattinam,Tirupoondi,17,33.7,57.7,19.7,38.5,69.2,28.1,56.2,111.6,197.3,63.9,537.8,893.9
Nagapattinam,Tirupoondi,18,35.5,58.8,20.1,40.2,69.8,28.9,56.3,112.9,201.3,69.1,551.5,903.4
Nagapattinam,Tirupoondi,19,37,60.6,20.3,40.2,73,29.2,58.4,114.9,203.5,77.5,558.4,910.1
Nagapattinam,Tirupoondi,20,38.3,63.2,20.8,40.2,73.9,30.3,59.8,116,207.6,88.5,571,915.5
Nagapattinam,Tirupoondi,21,39.9,65.3,20.9,42.5,75.4,30.3,63.4,120.4,208.9,99.4,582.5,921.1
Nagapattinam,Tirupoondi,22,40.8,65.3,21.6,43.1,76.7,32.7,64.9,124.8,212.6,106.5,588,932.1
Nagapattinam,Tirupoondi,23,41,65.3,21.8,45.3,77.2,33.1,66.3,129,214.9,118.8,596.3,941
Nagapattinam,Tirupoondi,24,41.9,65.5,21.8,45.4,77.8,34.4,68.6,133.3,219,134,619.4,948.2
Nagapattinam,Tirupoondi,25,41.9,67.1,21.8,46.8,78.8,34.9,70,137.4,220.9,143.8,642.2,953.3
Nagapattinam,Tirupoondi,26,41.9,67.5,21.8,47.2,80.9,35.1,70.6,139.1,225.7,161.2,666.6,959.3
Nagapattinam,Tirupoondi,27,43.2,68.7,21.8,47.7,81.3,35.1,72.9,142.6,227.9,178.9,680,963.7
Nagapattinam,Tirupoondi,28,43.5,69.4,21.8,47.7,83.4,35.2,76.4,143.4,233.7,191.2,691.2,970.5
Nagapattinam,Tirupoondi,29,43.5,,22.1,47.8,83.4,35.5,78.3,144.7,238.2,205.2,706.8,974
Nagapattinam,Tirupoondi,30,43.7,,22.1,48.2,83.4,35.6,79.3,146.8,241.3,216.2,714.9,976.7
Nagapattinam,Tirupoondi,31,44.1,,22.5,,83.7,,80,150.7,,227.8,,978.5
Nagapattinam,Tranquebar,1,3.9,31.8,0.7,19.8,37.5,0.2,20.6,64.8,121.6,1,204,546.9
Nagapattinam,Tranquebar,2,4.8,31.9,0.8,19.8,37.7,0.6,20.7,67.4,122.7,1.8,211.8,554.1
Nagapattinam,Tranquebar,3,5.5,32,0.9,19.8,37.8,1.9,22,70.1,124.7,4.7,225.1,562.2
Nagapattinam,Tranquebar,4,6.3,32.2,2.9,20.9,38,3.1,23.4,70.7,127.2,5.4,248.8,576.5
Nagapattinam,Tranquebar,5,8.3,32.6,2.9,21.9,38.8,4.6,24.5,71.3,128.3,8.2,265,587.3
Nagapattinam,Tranquebar,6,9.9,36,4.9,22.5,39.8,4.7,25,72.9,130.8,9.7,282,601.6
Nagapattinam,Tranquebar,7,11.1,37.6,6.9,22.8,43,5.5,25.7,73.3,133.7,11.8,296.6,611.2
Nagapattinam,Tranquebar,8,13.8,37.8,7.6,22.8,43.1,7.1,27.6,75.1,136.7,13.5,314.7,618.2
Nagapattinam,Tranquebar,9,14.8,37.9,8.2,22.8,43.9,7.3,28.2,76.5,140.6,15.4,325.7,626.1
Nagapattinam,Tranquebar,10,16.4,38,9.1,22.9,44.3,7.7,29.1,77.8,142.5,16.5,335,633.8
Nagapattinam,Tranquebar,11,18.1,39.3,12.6,23.2,44.4,8.9,30.2,79.3,144.3,18.2,348.5,641.3
Nagapattinam,Tranquebar,12,20,40.1,14.1,24.8,48,9.8,30.9,80.7,145.8,23.6,360.3,651.6
Nagapattinam,Tranquebar,13,21.1,41.6,16.7,26.8,49.4,11.2,32.8,82.2,147.4,28.2,370.7,654.7
Nagapattinam,Tranquebar,14,21.3,42.1,16.7,27.8,50.6,13.5,33.2,82.7,150.1,32.4,379.8,662.8
Nagapattinam,Tranquebar,15,22.4,42.2,16.7,27.8,50.7,14.2,35,83.5,151.4,39.1,396.3,672
Nagapattinam,Tranquebar,16,23.2,43.3,16.7,28.2,52.2,14.2,36.2,84.4,159.9,45.6,404.6,680
Nagapattinam,Tranquebar,17,24,44.3,16.7,29.5,53.2,14.7,36.5,85.7,161.2,50.3,411,685.1
Nagapattinam,Tranquebar,18,24.7,45,16.7,30.1,53.6,15.4,36.6,86.9,163,54.3,422.6,692.4
Nagapattinam,Tranquebar,19,25.3,45.1,16.8,30.4,54,15.4,37.1,87.9,164.1,62.5,428.2,696.4
Nagapattinam,Tranquebar,20,26.3,45.5,17.4,31,54.8,15.9,39.3,89.8,167.6,70,434.1,700.7
Nagapattinam,Tranquebar,21,27.1,45.8,18,31.1,55.2,15.9,44.5,94.1,169.9,82.3,439.6,705
Nagapattinam,Tranquebar,22,27.3,45.8,18.7,31.8,55.6,17.9,46.4,98,170,87.1,447.2,716.1
Nagapattinam,Tranquebar,23,27.3,46.7,18.7,34,55.7,17.9,48.3,99.7,171.9,97.2,456,727.4
Nagapattinam,Tranquebar,24,28.3,47.5,18.7,34,55.7,18.6,50,104.4,173.7,112.2,470.3,732.1
Nagapattinam,Tranquebar,25,28.3,48.2,18.7,34.4,57.1,18.6,52.9,106.6,176.5,124.6,490,737.5
Nagapattinam,Tranquebar,26,28.3,48.2,18.9,34.6,57.4,18.6,55.6,108.6,177.3,135.6,504.9,742.2
Nagapattinam,Tranquebar,27,28.3,48.5,19.2,35.5,58.2,19.3,57.7,112.8,178.6,153.8,515.1,744.8
Nagapattinam,Tranquebar,28,28.9,48.7,19.4,35.5,59.1,19.5,58.9,116.2,179.9,165,521.6,747.8
Nagapattinam,Tranquebar,29,31.7,,19.6,35.5,60.1,19.6,59.2,117.1,183.5,175.7,530.9,752.4
Nagapattinam,Tranquebar,30,31.7,,19.6,36.6,60.3,19.6,60.6,119.1,185.7,185.4,539.4,755.3
Nagapattinam,Tranquebar,31,31.7,,19.7,,61.6,,62.1,120.6,,192.7,,756.5
Nagapattinam,Vedaranniyam,1,2.8,58.4,0.6,30.1,58.8,0.5,27.6,79.7,146.6,2.4,257.6,695.5
Nagapattinam,Vedaranniyam,2,3.4,63.3,0.6,30.3,59,0.6,28.7,80.1,148.7,7.1,266.4,718.3
Nagapattinam,Vedaranniyam,3,3.9,65.8,2.4,30.8,62.3,1.1,29.4,80.7,151.8,13.3,284.1,727.2
Nagapattinam,Vedaranniyam,4,6.4,66.2,5.1,33,65.7,1.3,30.8,81.7,154.6,18.6,302.7,744.4
Nagapattinam,Vedaranniyam,5,9.8,67.4,6.3,34.8,67.9,3.2,31.9,81.9,156.7,23.2,322.1,753.3
Nagapattinam,Vedaranniyam,6,13.3,69.7,8,36.9,72.2,7.9,32.5,83.5,157.5,29.5,339.8,763.3
Nagapattinam,Vedaranniyam,7,16.6,71.3,9.1,38.5,73.7,9.5,33.2,84.1,159.2,37.9,368.6,769.5
Nagapattinam,Vedaranniyam,8,21.7,71.5,10.3,39.3,75.2,11.1,34.9,84.9,162.2,41.7,386.7,776.5
Nagapattinam,Vedaranniyam,9,33.2,72,10.3,39.4,76.9,13,35.4,85.2,163.7,46.4,399.6,791.7
Nagapattinam,Vedaranniyam,10,36.7,72.1,13.8,40.3,77.1,14.1,38.1,86.6,167,48.7,415.1,802
Nagapattinam,Vedaranniyam,11,38.2,72.9,19.9,40.6,77.9,15.2,38.7,87.7,173,54.5,428,805.6
